weekday,shift,station,operator_id,last_station,total,ng_count,avg_cycle_time,first_date,last_date,ng_rate,is_anomaly,reason
Thursday,Afternoon,M326,041707100000,Str4,10,10,105.0,2025-05-15 15:07:16,2025-05-15 15:07:16,1.0,False,🔴 Scarto: 100%
Thursday,Afternoon,M326,041707100000,Str5,53,50,775.188679245283,2025-05-15 14:44:10,2025-05-15 21:32:26,0.9433962264150944,True,🔴 Scarto: 94% | 🐢 Ciclo: 775s
Thursday,Morning,M308,BADGE SYS DISABLED,Str1,58,1,159.0,2025-05-15 07:36:31,2025-05-15 13:42:28,0.017241379310344827,False,🐢 Ciclo: 159s
Thursday,Morning,M308,BADGE SYS DISABLED,Str2,10,0,42.9,2025-05-15 07:55:06,2025-05-15 13:13:02,0.0,False,
Thursday,Morning,M308,BADGE SYS DISABLED,Str3,41,0,72.63414634146342,2025-05-15 08:02:23,2025-05-15 13:35:51,0.0,False,
Thursday,Morning,M308,BADGE SYS DISABLED,Str4,13,0,59.69230769230769,2025-05-15 08:07:26,2025-05-15 13:38:38,0.0,False,
Thursday,Morning,M308,BADGE SYS DISABLED,Str5,25,0,52.68,2025-05-15 07:57:18,2025-05-15 12:30:18,0.0,False,
Thursday,Morning,M309,BADGE SYS DISABLED,Str1,25,0,291.84,2025-05-15 07:22:26,2025-05-15 12:11:59,0.0,False,🐢 Ciclo: 291s
Thursday,Morning,M309,BADGE SYS DISABLED,Str2,2,0,483.5,2025-05-15 11:18:28,2025-05-15 12:09:54,0.0,False,🐢 Ciclo: 483s | ⚠️ Pochi moduli
Thursday,Morning,M309,BADGE SYS DISABLED,Str3,16,0,305.3125,2025-05-15 09:15:20,2025-05-15 13:56:59,0.0,False,🐢 Ciclo: 305s
Thursday,Morning,M309,BADGE SYS DISABLED,Str4,7,0,163.14285714285714,2025-05-15 08:57:44,2025-05-15 12:07:18,0.0,False,🐢 Ciclo: 163s
Thursday,Morning,M309,BADGE SYS DISABLED,Str5,10,0,111.9,2025-05-15 08:55:16,2025-05-15 11:04:32,0.0,False,
Thursday,Morning,M326,,Str1,1,0,7077.0,2025-05-15 06:23:27,2025-05-15 06:23:27,0.0,False,🐢 Ciclo: 7077s | ⚠️ Pochi moduli
Thursday,Morning,M326,041978700000,Str4,2,0,3900.5,2025-05-15 12:32:43,2025-05-15 12:35:21,0.0,False,🐢 Ciclo: 3900s | ⚠️ Pochi moduli
Thursday,Morning,M326,042126300000,Str1,23,22,6050.347826086957,2025-05-15 08:40:01,2025-05-15 10:52:15,0.9565217391304348,False,🔴 Scarto: 96% | 🐢 Ciclo: 6050s
Thursday,Morning,M326,042126300000,Str3,1,0,,2025-05-15 08:24:33,2025-05-15 08:24:33,0.0,False,⚠️ Pochi moduli
Thursday,Morning,M326,042126300000,Str4,1,1,195.0,2025-05-15 12:26:26,2025-05-15 12:26:26,1.0,False,🔴 Scarto: 100% | 🐢 Ciclo: 195s | ⚠️ Pochi moduli
Thursday,Night,M308,BADGE SYS DISABLED,Str1,79,6,176.72151898734177,2025-05-15 00:03:18,2025-05-15 23:39:06,0.0759493670886076,False,🐢 Ciclo: 176s
Thursday,Night,M308,BADGE SYS DISABLED,Str3,69,1,147.3768115942029,2025-05-15 00:14:35,2025-05-15 05:42:37,0.014492753623188406,False,🐢 Ciclo: 147s
Thursday,Night,M308,BADGE SYS DISABLED,Str4,16,2,87.125,2025-05-15 01:38:14,2025-05-15 05:40:56,0.125,False,
Thursday,Night,M308,BADGE SYS DISABLED,Str5,47,4,54.59574468085106,2025-05-15 00:39:03,2025-05-15 05:39:12,0.0851063829787234,False,
Thursday,Night,M309,BADGE SYS DISABLED,Str1,6,0,151.83333333333334,2025-05-15 22:39:11,2025-05-15 23:06:21,0.0,False,🐢 Ciclo: 151s
Thursday,Night,M309,BADGE SYS DISABLED,Str5,1,0,202.0,2025-05-15 22:59:03,2025-05-15 22:59:03,0.0,False,🐢 Ciclo: 202s | ⚠️ Pochi moduli
Thursday,Night,M326,,Str5,3,3,3569.6666666666665,2025-05-15 03:07:58,2025-05-15 22:53:20,1.0,True,🔴 Scarto: 100% | 🐢 Ciclo: 3569s | ⚠️ Pochi moduli
Thursday,Night,M326,041925700000,Str1,1,0,111.0,2025-05-15 04:26:09,2025-05-15 04:26:09,0.0,False,⚠️ Pochi moduli
Thursday,Night,M326,041925700000,Str3,1,1,105.0,2025-05-15 04:28:33,2025-05-15 04:28:33,1.0,False,🔴 Scarto: 100% | ⚠️ Pochi moduli
Thursday,Night,M326,041925700000,Str5,1,1,634.0,2025-05-15 04:31:26,2025-05-15 04:31:26,1.0,False,🔴 Scarto: 100% | 🐢 Ciclo: 634s | ⚠️ Pochi moduli
Thursday,Night,M326,041930900000,Str1,1,0,1094.0,2025-05-15 02:20:32,2025-05-15 02:20:32,0.0,False,🐢 Ciclo: 1094s | ⚠️ Pochi moduli
Tuesday,Afternoon,M308,BADGE SYS DISABLED,Str1,133,9,85.41353383458646,2025-05-13 15:09:19,2025-05-20 20:35:41,0.06766917293233082,False,
Tuesday,Afternoon,M308,BADGE SYS DISABLED,Str3,91,25,162.95604395604394,2025-05-13 17:59:27,2025-05-20 20:55:55,0.27472527472527475,False,🔴 Scarto: 27% | 🐢 Ciclo: 162s
Tuesday,Afternoon,M308,BADGE SYS DISABLED,Str5,14,3,101.28571428571429,2025-05-13 21:15:53,2025-05-20 20:31:49,0.21428571428571427,False,🔴 Scarto: 21%
Tuesday,Afternoon,M309,BADGE SYS DISABLED,Str1,68,0,86.26470588235294,2025-05-13 14:49:23,2025-05-13 21:01:30,0.0,False,
Tuesday,Afternoon,M309,BADGE SYS DISABLED,Str3,60,1,128.33898305084745,2025-05-13 14:52:25,2025-05-13 21:05:00,0.016666666666666666,False,🐢 Ciclo: 128s
Tuesday,Afternoon,M326,,Str1,1,0,6768.0,2025-05-13 16:56:05,2025-05-13 16:56:05,0.0,False,🐢 Ciclo: 6768s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,,Str3,1,0,735.0,2025-05-20 16:48:26,2025-05-20 16:48:26,0.0,False,🐢 Ciclo: 735s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,041689500000,Str1,3,0,80.0,2025-05-20 20:50:34,2025-05-20 21:09:45,0.0,False,⚠️ Pochi moduli
Tuesday,Afternoon,M326,041689500000,Str3,3,0,82.33333333333333,2025-05-20 21:05:13,2025-05-20 21:17:34,0.0,False,⚠️ Pochi moduli
Tuesday,Afternoon,M326,041689500000,Str5,2,0,238.0,2025-05-20 20:52:55,2025-05-20 21:04:19,0.0,False,🐢 Ciclo: 238s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,041701600000,Str1,4,2,348.25,2025-05-20 18:08:40,2025-05-20 20:07:27,0.5,False,🔴 Scarto: 50% | 🐢 Ciclo: 348s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,041701600000,Str3,7,1,305.57142857142856,2025-05-20 17:58:14,2025-05-20 19:38:20,0.14285714285714285,False,🐢 Ciclo: 305s
Tuesday,Afternoon,M326,041701600000,Str5,1,0,639.0,2025-05-20 20:39:14,2025-05-20 20:39:14,0.0,False,🐢 Ciclo: 639s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,041966800000,Str1,1,1,440.0,2025-05-20 17:50:15,2025-05-20 17:50:15,1.0,False,🔴 Scarto: 100% | 🐢 Ciclo: 440s | ⚠️ Pochi moduli
Tuesday,Afternoon,M326,041966800000,Str3,13,10,160.76923076923077,2025-05-20 17:04:35,2025-05-20 17:18:26,0.7692307692307693,False,🔴 Scarto: 77% | 🐢 Ciclo: 160s
Tuesday,Afternoon,M326,Attesa ricezione bad,Str1,1,0,12699.0,2025-05-13 18:50:05,2025-05-13 18:50:05,0.0,False,🐢 Ciclo: 12699s | ⚠️ Pochi moduli
Tuesday,Morning,M308,BADGE SYS DISABLED,Str1,98,4,82.68367346938776,2025-05-20 07:14:15,2025-05-20 13:22:29,0.04081632653061224,False,
Tuesday,Morning,M308,BADGE SYS DISABLED,Str3,1,0,63.0,2025-05-20 11:08:06,2025-05-20 11:08:06,0.0,False,⚠️ Pochi moduli
Tuesday,Morning,M308,BADGE SYS DISABLED,Str5,97,12,96.94845360824742,2025-05-20 06:30:23,2025-05-20 13:23:26,0.12371134020618557,False,
Tuesday,Morning,M309,BADGE SYS DISABLED,Str1,4,0,61.25,2025-05-13 13:21:03,2025-05-13 13:30:59,0.0,False,⚠️ Pochi moduli
Tuesday,Morning,M309,BADGE SYS DISABLED,Str3,5,0,62.6,2025-05-13 13:22:23,2025-05-13 13:46:00,0.0,False,
Tuesday,Morning,M326,,Str1,1,0,138.0,2025-05-20 06:17:20,2025-05-20 06:17:20,0.0,False,🐢 Ciclo: 138s | ⚠️ Pochi moduli
Tuesday,Morning,M326,,Str5,2,0,412.0,2025-05-20 09:36:34,2025-05-20 11:23:19,0.0,False,🐢 Ciclo: 412s | ⚠️ Pochi moduli
Tuesday,Morning,M326,041690900000,Str5,2,1,816.0,2025-05-20 11:32:07,2025-05-20 11:52:45,0.5,False,🔴 Scarto: 50% | 🐢 Ciclo: 816s | ⚠️ Pochi moduli
Tuesday,Morning,M326,042126300000,Str1,4,3,403.0,2025-05-20 07:31:09,2025-05-20 08:37:35,0.75,False,🔴 Scarto: 75% | 🐢 Ciclo: 403s | ⚠️ Pochi moduli
Tuesday,Morning,M326,042126300000,Str5,13,9,340.38461538461536,2025-05-20 07:37:31,2025-05-20 13:28:51,0.6923076923076923,False,🔴 Scarto: 69% | 🐢 Ciclo: 340s
Tuesday,Night,M308,BADGE SYS DISABLED,Str1,133,4,56.32330827067669,2025-05-13 22:12:24,2025-05-20 23:37:54,0.03007518796992481,False,
Tuesday,Night,M308,BADGE SYS DISABLED,Str3,45,0,55.644444444444446,2025-05-13 22:26:04,2025-05-20 23:33:25,0.0,False,
Tuesday,Night,M308,BADGE SYS DISABLED,Str5,82,12,84.58536585365853,2025-05-13 23:18:50,2025-05-20 05:25:05,0.14634146341463414,False,
Tuesday,Night,M309,BADGE SYS DISABLED,Str1,15,10,215.46666666666667,2025-05-20 00:02:18,2025-05-20 23:34:40,0.6666666666666666,False,🔴 Scarto: 67% | 🐢 Ciclo: 215s
Tuesday,Night,M309,BADGE SYS DISABLED,Str3,12,10,550.4166666666666,2025-05-20 23:04:37,2025-05-20 23:53:06,0.8333333333333334,False,🔴 Scarto: 83% | 🐢 Ciclo: 550s
Tuesday,Night,M309,BADGE SYS DISABLED,Str5,4,0,1195.0,2025-05-20 00:04:20,2025-05-20 01:26:53,0.0,False,🐢 Ciclo: 1195s | ⚠️ Pochi moduli
Tuesday,Night,M326,,Str3,5,5,369.0,2025-05-20 23:08:30,2025-05-20 23:08:30,1.0,False,🔴 Scarto: 100% | 🐢 Ciclo: 369s
Tuesday,Night,M326,,Str5,3,1,2259.6666666666665,2025-05-13 23:23:26,2025-05-20 04:47:59,0.3333333333333333,False,🔴 Scarto: 33% | 🐢 Ciclo: 2259s | ⚠️ Pochi moduli
Tuesday,Night,M326,041684000000,Str1,13,12,110.23076923076923,2025-05-20 23:15:13,2025-05-20 23:22:18,0.9230769230769231,False,🔴 Scarto: 92%
Tuesday,Night,M326,041684000000,Str3,1,0,101.0,2025-05-20 23:23:40,2025-05-20 23:23:40,0.0,False,⚠️ Pochi moduli
Tuesday,Night,M326,041705200000,Str1,14,13,444.64285714285717,2025-05-20 00:06:40,2025-05-20 01:50:11,0.9285714285714286,False,🔴 Scarto: 93% | 🐢 Ciclo: 444s
Tuesday,Night,M326,041705200000,Str5,25,20,395.96,2025-05-20 00:16:40,2025-05-20 01:56:27,0.8,False,🔴 Scarto: 80% | 🐢 Ciclo: 395s
Tuesday,Night,M326,041930900000,Str1,1,0,101.0,2025-05-20 05:13:34,2025-05-20 05:13:34,0.0,False,⚠️ Pochi moduli
Tuesday,Night,M326,041930900000,Str5,4,1,434.0,2025-05-20 04:54:12,2025-05-20 05:38:29,0.25,False,🔴 Scarto: 25% | 🐢 Ciclo: 434s | ⚠️ Pochi moduli
Tuesday,Night,M326,041972400000,Str5,1,0,190.0,2025-05-20 04:09:28,2025-05-20 04:09:28,0.0,False,🐢 Ciclo: 190s | ⚠️ Pochi moduli
Tuesday,Night,M326,Attesa ricezione bad,Str1,1,0,2887.0,2025-05-13 22:31:18,2025-05-13 22:31:18,0.0,False,🐢 Ciclo: 2887s | ⚠️ Pochi moduli
Wednesday,Afternoon,M308,BADGE SYS DISABLED,Str1,21,0,282.85714285714283,2025-05-14 16:00:06,2025-05-14 21:00:44,0.0,False,🐢 Ciclo: 282s
Wednesday,Afternoon,M308,BADGE SYS DISABLED,Str2,4,0,20.0,2025-05-14 17:52:13,2025-05-14 18:52:59,0.0,False,⚠️ Pochi moduli
Wednesday,Afternoon,M308,BADGE SYS DISABLED,Str3,6,0,548.6666666666666,2025-05-14 18:17:04,2025-05-14 19:56:48,0.0,False,🐢 Ciclo: 548s
Wednesday,Afternoon,M308,BADGE SYS DISABLED,Str4,9,0,83.88888888888889,2025-05-14 16:36:47,2025-05-14 18:55:42,0.0,False,
Wednesday,Afternoon,M308,BADGE SYS DISABLED,Str5,4,0,114.25,2025-05-14 15:55:12,2025-05-14 19:46:00,0.0,False,⚠️ Pochi moduli
Wednesday,Afternoon,M309,BADGE SYS DISABLED,Str1,54,2,47.333333333333336,2025-05-14 16:54:26,2025-05-14 21:43:50,0.037037037037037035,False,
Wednesday,Afternoon,M309,BADGE SYS DISABLED,Str2,3,0,65.0,2025-05-14 17:35:23,2025-05-14 19:57:08,0.0,False,⚠️ Pochi moduli
Wednesday,Afternoon,M309,BADGE SYS DISABLED,Str3,6,0,96.0,2025-05-14 18:03:52,2025-05-14 20:04:52,0.0,False,
Wednesday,Afternoon,M309,BADGE SYS DISABLED,Str4,12,0,99.08333333333333,2025-05-14 16:25:54,2025-05-14 20:02:31,0.0,False,
Wednesday,Afternoon,M309,BADGE SYS DISABLED,Str5,29,0,179.64285714285714,2025-05-14 14:54:33,2025-05-14 21:35:58,0.0,False,🐢 Ciclo: 179s
Wednesday,Afternoon,M326,041684000000,Str1,1,0,1410.0,2025-05-14 17:30:10,2025-05-14 17:30:10,0.0,False,🐢 Ciclo: 1410s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041684000000,Str4,2,0,3100.5,2025-05-14 18:12:55,2025-05-14 18:23:10,0.0,False,🐢 Ciclo: 3100s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041684000000,Str5,3,0,389.6666666666667,2025-05-14 17:55:44,2025-05-14 18:19:36,0.0,False,🐢 Ciclo: 389s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041689900000,Str1,2,0,644.5,2025-05-14 16:25:54,2025-05-14 20:06:22,0.0,False,🐢 Ciclo: 644s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041689900000,Str3,1,0,332.0,2025-05-14 20:31:04,2025-05-14 20:31:04,0.0,False,🐢 Ciclo: 332s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041689900000,Str4,3,2,3137.0,2025-05-14 16:32:08,2025-05-14 20:36:58,0.6666666666666666,False,🔴 Scarto: 67% | 🐢 Ciclo: 3137s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041689900000,Str5,2,0,486.0,2025-05-14 16:05:55,2025-05-14 20:22:36,0.0,False,🐢 Ciclo: 486s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041968000000,Str4,2,2,17617.0,2025-05-14 21:21:28,2025-05-14 21:21:28,1.0,True,🔴 Scarto: 100% | 🐢 Ciclo: 17617s | ⚠️ Pochi moduli
Wednesday,Afternoon,M326,041968000000,Str5,1,0,120.0,2025-05-14 21:19:04,2025-05-14 21:19:04,0.0,False,⚠️ Pochi moduli
Wednesday,Morning,M308,BADGE SYS DISABLED,Str1,34,1,80.79411764705883,2025-05-14 07:07:37,2025-05-21 09:06:46,0.029411764705882353,False,
Wednesday,Morning,M308,BADGE SYS DISABLED,Str3,63,1,76.71428571428571,2025-05-14 06:40:39,2025-05-21 09:26:13,0.015873015873015872,False,
Wednesday,Morning,M308,BADGE SYS DISABLED,Str5,26,0,159.3846153846154,2025-05-14 07:10:30,2025-05-14 10:13:55,0.0,False,🐢 Ciclo: 159s
Wednesday,Morning,M309,BADGE SYS DISABLED,Str1,22,5,73.4090909090909,2025-05-14 09:37:48,2025-05-14 13:27:22,0.22727272727272727,False,🔴 Scarto: 23%
Wednesday,Morning,M309,BADGE SYS DISABLED,Str3,20,2,84.15,2025-05-14 07:31:44,2025-05-21 09:09:21,0.1,False,
Wednesday,Morning,M309,BADGE SYS DISABLED,Str4,24,1,138.0,2025-05-14 11:49:54,2025-05-14 13:37:14,0.041666666666666664,False,🐢 Ciclo: 138s
Wednesday,Morning,M309,BADGE SYS DISABLED,Str5,41,0,170.7560975609756,2025-05-14 09:46:09,2025-05-14 13:59:22,0.0,False,🐢 Ciclo: 170s
Wednesday,Morning,M326,,Str1,2,0,2942.0,2025-05-14 09:01:53,2025-05-14 12:53:07,0.0,False,🐢 Ciclo: 2942s | ⚠️ Pochi moduli
Wednesday,Morning,M326,,Str3,1,0,1309.0,2025-05-21 08:53:11,2025-05-21 08:53:11,0.0,False,🐢 Ciclo: 1309s | ⚠️ Pochi moduli
Wednesday,Morning,M326,,Str5,1,0,1297.0,2025-05-14 07:19:04,2025-05-14 07:19:04,0.0,False,🐢 Ciclo: 1297s | ⚠️ Pochi moduli
Wednesday,Morning,M326,041979300000,Str3,1,0,,2025-05-21 09:16:07,2025-05-21 09:16:07,0.0,False,⚠️ Pochi moduli
Wednesday,Morning,M326,Attesa ricezione bad,Str1,2,0,4536.5,2025-05-14 13:27:26,2025-05-14 13:48:17,0.0,False,🐢 Ciclo: 4536s | ⚠️ Pochi moduli
Wednesday,Morning,M326,Attesa ricezione bad,Str3,2,0,575.0,2025-05-14 08:31:47,2025-05-14 10:46:14,0.0,False,🐢 Ciclo: 575s | ⚠️ Pochi moduli
Wednesday,Morning,M326,Attesa ricezione bad,Str4,2,0,303.0,2025-05-14 12:06:16,2025-05-14 13:02:47,0.0,False,🐢 Ciclo: 303s | ⚠️ Pochi moduli
Wednesday,Morning,M326,Attesa ricezione bad,Str5,5,0,430.0,2025-05-14 07:53:24,2025-05-14 11:52:16,0.0,False,🐢 Ciclo: 430s
Wednesday,Night,M308,BADGE SYS DISABLED,Str1,49,0,55.93877551020408,2025-05-14 04:05:46,2025-05-21 00:57:49,0.0,False,
Wednesday,Night,M308,BADGE SYS DISABLED,Str3,112,0,94.13392857142857,2025-05-14 00:00:33,2025-05-21 00:37:49,0.0,False,
Wednesday,Night,M308,BADGE SYS DISABLED,Str5,7,0,264.57142857142856,2025-05-14 00:07:45,2025-05-14 02:09:51,0.0,False,🐢 Ciclo: 264s
Wednesday,Night,M309,BADGE SYS DISABLED,Str1,19,0,477.2105263157895,2025-05-14 03:31:59,2025-05-14 23:50:42,0.0,False,🐢 Ciclo: 477s
Wednesday,Night,M309,BADGE SYS DISABLED,Str3,17,0,74.23529411764706,2025-05-14 00:44:50,2025-05-14 23:08:23,0.0,False,
Wednesday,Night,M309,BADGE SYS DISABLED,Str5,2,0,520.5,2025-05-14 00:33:44,2025-05-14 00:51:55,0.0,False,🐢 Ciclo: 520s | ⚠️ Pochi moduli
Wednesday,Night,M326,,Str1,2,0,1323.0,2025-05-14 04:43:22,2025-05-14 05:27:45,0.0,False,🐢 Ciclo: 1323s | ⚠️ Pochi moduli
Wednesday,Night,M326,Attesa ricezione bad,Str3,6,0,1534.0,2025-05-14 01:30:43,2025-05-14 05:54:45,0.0,False,🐢 Ciclo: 1534s
